1	142327.2957	35.814268	41.424486	63.972632	68.293836	-31.574945	-42.249171	-87.221426	119700.4697	26.723544	36.627474	59.341232	63.597354	-25.752411	-33.800951	-70.451876	36192.8718	11.811825	10.783583	19.913346	22.712295	-8.774222	-12.853118	-20.926416	35929.8696	11.187719	10.770818	20.461417	23.52937	-8.628006	-12.605371	-17.435917	9979.6216	5.577631	3.693661	10.775149	13.783131	-2.35511	-3.757278	-4.976447	9739.1809	5.443204	3.430858	10.060668	13.133638	-2.266618	-3.481283	-4.910074	47743.3836	13.203052	16.848103	32.834904	36.792579	-12.633423	-20.494598	-26.925496	49930.7554	13.014051	17.861071	35.35612	40.264428	-13.524785	-22.732111	-31.182381	121933.4165	31.062787	36.446758	55.830709	61.041674	-24.117624	-30.900726	-72.761867	125976.5694	31.214447	34.774584	51.238712	57.220345	-23.407711	-29.954358	-73.527973	42510.9533	12.813072	12.799748	21.301571	23.439635	-10.215787	-15.174942	-23.380868	34309.8189	12.235374	10.247394	17.770487	19.71562	-8.28174	-12.066859	-17.58533	13141.0745	6.506197	4.766411	13.885497	17.977098	-3.129636	-5.305356	-7.935876	13530.5222	6.589038	4.602848	13.228574	17.211705	-3.120172	-5.020246	-7.246691	56163.0076	15.305501	20.202449	38.24097	42.247086	-15.354217	-26.293481	-39.035182	50932.9502	14.765986	18.228074	35.449251	39.687844	-13.535282	-22.66065	-34.423102
1	143843.4629	44.69374	41.479671	63.866353	69.06409	-31.634366	-41.834415	-87.057006	120995.7039	36.410982	36.67687	59.29017	63.772225	-25.695104	-35.083538	-74.900938	36765.4685	12.183465	10.944404	20.561045	23.465332	-8.882806	-13.045373	-19.49463	36559.6475	11.502401	10.917816	20.978808	24.011404	-8.721942	-12.86011	-18.19332	10117.4697	5.693782	3.737698	10.995298	14.144914	-2.373817	-3.791141	-5.604757	9881.2133	5.567857	3.487963	10.40568	13.841471	-2.283523	-3.535802	-4.947273	48563.8625	13.635487	17.118575	33.833859	38.150034	-12.732681	-20.877624	-26.784658	50747.034	13.406222	18.072277	36.312512	41.182525	-13.635152	-23.039973	-32.855123	123351.4837	40.520582	36.824471	56.368943	61.086937	-24.225217	-31.547416	-77.792995	127337.0666	38.244506	35.256312	51.88497	57.521244	-23.498357	-30.695802	-87.159645	43183.938	13.173533	12.883309	21.761003	24.343795	-10.363018	-15.399908	-24.272516	34798.8684	12.644918	10.383576	18.378276	20.764607	-8.372219	-12.0499	-18.990134	13291.0617	6.641468	4.807407	14.138526	18.809796	-3.142743	-5.270863	-7.536365	13644.6275	6.753264	4.664732	13.601182	17.609109	-3.128121	-5.056535	-7.673305	57147.4018	15.81702	20.376182	39.061799	43.572647	-15.47032	-26.566266	-40.441387	51627.8579	15.223693	18.450163	36.502326	40.704116	-13.650292	-22.844437	-32.360008
1	138898.2343	38.06192	40.788719	62.83651	66.932379	-31.164056	-40.929578	-84.675261	117211.8393	31.697943	36.366814	59.197495	64.097287	-25.198495	-33.268685	-63.525765	41850.9326	13.986814	12.419026	22.716262	25.55506	-9.90987	-14.42509	-22.355315	41241.9614	13.28605	12.269524	23.113057	26.158848	-9.684033	-13.978807	-21.088065	11094.7634	5.237733	4.137929	11.989087	15.397633	-2.613771	-4.051207	-6.172763	10825.5127	5.093476	3.849977	11.13353	14.572119	-2.483271	-3.75896	-5.374383	55030.3035	14.640112	19.504177	38.05436	41.861724	-14.126233	-22.551231	-28.865114	57037.3995	14.456336	20.464888	40.857758	45.335573	-15.137388	-25.531684	-39.975903	118818.7661	33.281613	35.790149	55.251941	61.168113	-24.15852	-31.158112	-61.817588	123973.7964	30.832204	34.734552	51.132541	55.985445	-23.620353	-30.794089	-64.00975	47919.7583	15.078618	14.480698	24.410021	26.850853	-11.346749	-16.79102	-26.239801	37952.0496	14.180435	11.444894	19.845349	21.778671	-8.965015	-12.775414	-18.575609	14055.6277	6.090434	5.188963	15.058395	20.059934	-3.342162	-5.546029	-8.152902	14524.749	6.273994	5.017647	14.193649	18.215705	-3.270417	-5.1245	-7.435283	62396.0476	16.774942	22.698645	44.436617	48.634502	-16.69372	-28.693355	-39.399874	56740.9392	16.097897	20.567366	40.885242	45.382693	-14.680245	-24.184186	-36.519754
1	131015.3828	39.382857	39.604255	61.422003	65.7658	-29.451385	-39.032349	-73.758091	109900.5928	29.578018	35.186004	57.430502	61.96784	-23.456288	-30.416491	-53.380909	39431.4297	11.542161	12.471812	23.793404	27.144039	-9.460819	-13.801486	-19.804729	39190.3638	10.958296	12.37084	24.223138	27.466599	-9.258183	-13.543631	-18.522759	10669.311	5.269461	4.168967	12.251613	15.642979	-2.465052	-3.857502	-5.627664	10357.105	5.110594	3.869558	11.429244	14.897902	-2.352813	-3.662132	-5.077074	52042.8765	12.769459	19.592803	39.628929	44.292655	-13.441763	-21.560143	-27.323228	54353.0136	12.63144	20.65789	42.558697	47.724524	-14.448777	-23.953603	-33.241639	112251.8776	31.97487	34.853635	53.578973	58.892292	-22.726291	-29.436476	-61.243495	117071.3367	31.653661	33.720536	49.410215	55.115344	-22.476014	-28.630287	-56.998328	45944.2829	12.561803	14.394237	25.048181	28.561877	-10.923338	-16.05409	-23.877097	36155.7756	12.08699	11.446798	20.687836	23.232942	-8.619066	-12.50122	-16.951435	13468.7268	6.043726	5.20673	15.289131	19.994478	-3.147779	-5.239734	-7.623573	13788.6639	6.102966	5.022405	14.54981	18.871346	-3.08747	-4.859633	-7.797428	59989.1309	14.795566	22.676373	45.469958	51.260155	-16.053595	-27.420049	-38.48729	54098.441	14.170335	20.513621	41.94627	47.186304	-14.106517	-23.761675	-33.565944
1	132226.0671	34.139144	40.013897	61.435943	66.138734	-29.819253	-38.716744	-72.230414	111491.1494	27.196956	35.338481	56.936798	61.363854	-23.873671	-31.140143	-55.309444	39462.7617	9.932679	12.435058	23.334662	26.140798	-9.643823	-14.068699	-21.476116	38833.1914	9.395572	12.346265	23.78609	26.722413	-9.439449	-13.547023	-20.894433	10555.6888	4.833918	4.114824	11.901122	15.36094	-2.51255	-3.861352	-5.857617	10270.2993	4.713108	3.81439	11.032131	14.157037	-2.396097	-3.561984	-5.134518	51981.5708	10.907304	19.437138	38.95022	43.893546	-13.695187	-21.660897	-27.530547	54439.5884	10.845013	20.514449	42.014757	47.078704	-14.745225	-24.280462	-34.705092	113374.2998	26.69259	35.168914	53.785133	59.094461	-23.10099	-29.9232	-59.40821	117612.0274	24.379989	34.108837	49.970907	55.032108	-22.75975	-28.86854	-58.348346	45634.4493	10.58563	14.284807	24.682745	27.191823	-11.119311	-15.906133	-26.287829	36064.3601	10.337043	11.370341	20.288026	22.182204	-8.772877	-12.61419	-17.085112	13325.1052	5.428481	5.132144	14.943329	19.137655	-3.19788	-5.275001	-7.535787	13637.4007	5.442385	4.952944	14.091253	17.913747	-3.14997	-4.899663	-7.096017	59771.8408	12.274575	22.480786	45.009277	50.390847	-16.249805	-27.383614	-39.502046	54006.5835	11.843355	20.32843	41.450136	46.458214	-14.282839	-23.535263	-33.884694
1	132686.707	35.841517	40.182137	61.494945	65.731939	-29.884143	-39.582702	-72.527487	112130.4431	29.188125	35.499746	57.331935	62.118901	-23.974645	-31.671903	-58.12699	39223.4165	9.860847	12.530476	23.275944	26.239318	-9.519804	-14.246713	-20.757269	38701.727	9.347658	12.423643	23.76851	26.970525	-9.337223	-13.659077	-20.507436	10519.668	4.825983	4.142506	11.96477	15.123619	-2.483639	-3.946272	-5.677385	10239.7143	4.722374	3.835929	11.025892	14.28506	-2.364955	-3.652622	-5.238441	51839.8198	10.876014	19.566617	38.988785	43.399361	-13.568522	-22.113104	-29.612257	54056.8643	10.757779	20.70791	42.109424	47.0501	-14.519105	-24.430274	-32.248239	113653.0044	28.316512	35.296256	53.875473	59.516176	-23.174207	-30.402794	-58.473874	117419.1347	25.48684	34.180565	50.141911	56.370551	-22.672105	-28.510444	-65.639087	45382.4346	10.513547	14.367983	24.613327	26.954307	-11.02601	-15.947359	-24.851077	35957.5092	10.295825	11.450507	20.288459	22.476651	-8.673765	-12.583983	-19.312786	13276.1989	5.404966	5.166287	15.017128	19.44014	-3.174476	-5.314525	-7.476733	13593.7312	5.435387	4.97985	14.136624	18.095059	-3.117619	-5.023589	-7.547852	59563.7085	12.22079	22.621367	44.939339	50.486086	-16.16166	-27.600964	-38.825844	53831.503	11.780507	20.432534	41.388367	46.546137	-14.251909	-23.62395	-33.736098
1	132083.6157	28.536818	39.963867	61.38996	67.432617	-30.008505	-39.539534	-70.270121	111241.3335	21.751006	35.143406	56.405553	60.901942	-24.182378	-31.989994	-56.523615	39114.4766	9.668741	12.479973	22.98032	26.041328	-9.540014	-13.99237	-20.234519	38721.7446	9.206745	12.370707	23.389337	26.496737	-9.357468	-13.643021	-19.693435	10476.6563	4.767098	4.114366	11.783129	14.946955	-2.490981	-3.844466	-5.451418	10195.2463	4.649497	3.804248	10.91314	14.018787	-2.369325	-3.595166	-5.838256	51856.4946	10.640144	19.534493	38.541703	42.481247	-13.644399	-21.862737	-28.295008	53923.4805	10.53134	20.632764	41.67147	46.84563	-14.590652	-23.967551	-36.843778	112226.1958	21.474973	34.78183	52.900906	57.793142	-23.241939	-29.709013	-57.761798	116498.2798	19.960677	33.82227	49.285473	54.575495	-22.827377	-30.003433	-71.763769	45292.7681	10.319572	14.319715	24.353234	26.714545	-11.010558	-16.049625	-23.952093	35863.7573	10.070694	11.408375	20.000069	22.711138	-8.689192	-12.630756	-18.173516	13235.1797	5.341983	5.131274	14.813508	18.909112	-3.178043	-5.259594	-7.382441	13571.9216	5.356127	4.944033	13.93329	17.896711	-3.128101	-4.942415	-7.401452	59357.2832	11.907572	22.538542	44.525142	49.23136	-16.152207	-27.321879	-42.708002	53760.4395	11.503199	20.362458	40.955165	45.503663	-14.271554	-23.643623	-33.504688
1	132619.27	33.46013	39.989564	61.285892	66.798018	-30.022498	-39.486101	-69.330916	112278.3316	26.657957	35.493995	57.174055	61.229058	-24.303595	-31.82161	-55.872129	39119.3765	9.816413	12.531685	23.040814	25.816722	-9.50977	-14.134503	-21.360252	38646.3847	9.35267	12.437245	23.641336	26.707011	-9.313679	-13.701573	-19.600781	10469.6658	4.817711	4.120756	11.888857	15.012312	-2.470713	-3.937235	-5.143097	10179.0664	4.685778	3.802126	10.895078	14.128456	-2.361447	-3.641745	-5.246564	51676.1948	10.81226	19.56218	38.623576	42.74662	-13.518659	-21.803445	-28.098616	53802.3521	10.706326	20.737597	41.90309	46.651534	-14.469438	-24.854457	-33.569755	113170.1626	25.797745	35.11772	53.807362	58.935063	-23.26124	-29.833603	-57.677217	116855.8476	23.524274	33.977318	49.981745	55.865	-22.718115	-29.043769	-58.991869	45270.2041	10.500624	14.373224	24.529594	27.43855	-10.969646	-15.937683	-28.257524	35849.5952	10.212665	11.442272	20.043554	22.501434	-8.679123	-12.443277	-18.404447	13215.7624	5.394957	5.147168	14.927168	19.483118	-3.159299	-5.42428	-8.488199	13545.0093	5.405902	4.943587	13.949431	17.844683	-3.114712	-4.944781	-7.668756	59268.4487	12.117966	22.531662	44.657969	49.700461	-16.048227	-27.764397	-41.4922	53638.4834	11.690853	20.346748	41.035292	45.308709	-14.173033	-23.887833	-37.093072
1	132465.623	35.675996	40.109076	61.332526	67.043351	-29.845432	-39.252072	-78.399681	112605.0633	29.172125	35.516264	57.017049	61.098257	-24.142089	-31.709296	-52.875341	39400.7675	9.936429	12.554827	23.167294	26.179589	-9.622109	-13.885657	-20.722367	38859.8789	9.43304	12.40477	23.680326	26.650833	-9.415294	-13.888659	-20.314107	10532.8799	4.853006	4.137231	11.935096	15.05953	-2.506563	-3.86295	-5.643843	10237.9912	4.731074	3.839004	11.036955	14.129543	-2.384097	-3.564597	-5.099011	51950.6924	10.926451	19.60037	39.011298	43.174989	-13.705685	-21.842934	-29.679657	54257.8081	10.842148	20.647364	42.173878	46.614479	-14.719786	-24.402173	-36.124633	113224.665	28.013936	35.156849	53.768297	59.75125	-23.070669	-29.363674	-55.803424	117132.5107	25.269856	34.110616	50.042206	53.893638	-22.721867	-29.035726	-58.695842	45684.334	10.636969	14.366719	24.570625	27.318864	-11.084843	-16.144832	-23.416261	36089.6496	10.336029	11.469946	20.199095	22.125217	-8.773439	-12.5193	-18.753592	13290.042	5.443229	5.161815	14.942092	19.521357	-3.200968	-5.315873	-7.497209	13622.114	5.45393	4.981726	14.092483	17.971702	-3.150201	-4.942424	-7.471026	59678.6987	12.253769	22.577636	45.031493	50.236342	-16.314838	-27.855719	-38.749924	53957.2153	11.827089	20.48861	41.354166	46.019252	-14.322356	-23.75423	-34.926721
1	131705.6469	27.531109	39.945986	61.268369	65.945754	-29.893387	-39.204121	-72.442172	110889.753	20.865439	35.151421	56.34793	59.664084	-24.207219	-31.62412	-57.831981	39449.2778	9.817768	12.457536	22.764754	25.974992	-9.706235	-14.077939	-19.292424	39011.9126	9.335341	12.326258	23.230937	26.59062	-9.477814	-13.655228	-19.580613	10537.7527	4.823359	4.094662	11.683162	14.605139	-2.51415	-3.873549	-5.451495	10250.5173	4.70489	3.801775	10.790654	14.039954	-2.405634	-3.597563	-5.648144	52188.9678	10.768904	19.525793	38.313034	42.218557	-13.841281	-21.871507	-28.223353	54476.0508	10.705458	20.528515	41.233219	46.221581	-14.826762	-24.262614	-35.753846	111987.3101	20.669372	34.751043	53.263537	58.674122	-23.235985	-30.853949	-58.946109	116027.0024	19.248223	33.718119	49.434765	55.388125	-22.609912	-29.249712	-62.655124	45653.3389	10.473411	14.265402	24.210793	26.532748	-11.144573	-15.958225	-23.184811	36085.6389	10.199649	11.406961	19.91439	21.922691	-8.839756	-12.890996	-18.656984	13303.3781	5.384664	5.112707	14.670154	18.933071	-3.217806	-5.305685	-7.435345	13631.5215	5.413649	4.941222	13.821773	17.744041	-3.173115	-4.89519	-7.754248	59867.5176	12.069869	22.419024	44.233793	48.739176	-16.373306	-27.387122	-44.659727	54129.3682	11.632359	20.337637	40.714705	45.250951	-14.426304	-23.567748	-35.222761
