5	11977.0371	2.946364	2.490357	3.283046	8.131875	-1.657614	-2.670484	-11.795855	87.6957	1.159134	0.197929	0.762242	2.842983	-0.403618	-1.504792	-4.009174	6545.7951	2.681873	1.586356	2.451056	6.471909	-1.033144	-1.889404	-7.50867	6531.9788	2.648504	1.58734	2.50963	6.394788	-1.037479	-1.852363	-7.829341	1595.5628	1.774699	0.429596	0.954193	3.343654	-0.278677	-0.66323	-4.325258	1696.2634	1.764649	0.475973	0.936118	3.887586	-0.287165	-0.737674	-5.142779	8760.0991	2.94885	2.183526	3.395766	8.599097	-1.467444	-2.506984	-9.454774	9129.7383	2.931504	2.317981	3.640809	7.832903	-1.57267	-2.680109	-10.603114	14649.9932	2.71308	3.011701	3.775911	8.684115	-2.136281	-3.41308	-12.505585	8800.5826	2.229198	1.825229	2.3283	5.581085	-1.137056	-1.879472	-6.524503	7270.0781	2.659069	1.701157	2.410061	5.06149	-1.114637	-1.702676	-5.275177	5896.5437	2.550617	1.375705	1.990851	4.1598	-0.906092	-1.426136	-4.821636	2369.919	1.901459	0.649035	1.195575	3.480005	-0.372511	-0.676491	-3.161533	2408.2803	1.903436	0.643479	1.205665	3.758508	-0.365197	-0.667545	-2.630399	9561.0537	2.87407	2.315423	3.504013	6.410912	-1.578773	-2.423573	-7.17065	8644.852	2.833984	2.063476	3.004145	5.358905	-1.387367	-2.142489	-6.199217
4	21234.2896	4.223873	4.758852	6.588781	10.87378	-3.14516	-4.474324	-14.394855	33730.9175	7.440933	9.210292	14.600396	23.285923	-6.258699	-21.446604	-90.519781	13481.9639	3.9253	4.284987	7.73108	13.139475	-2.932555	-4.666328	-13.413838	13184.3447	3.817408	4.300387	8.187447	12.834914	-2.899999	-4.760296	-13.925581	3506.729	2.531017	1.447368	3.916827	7.337202	-0.865773	-1.677422	-6.264296	3310.0923	2.379293	1.295861	3.3814	5.794803	-0.755117	-1.406912	-5.597353	17546.8208	4.261961	6.203995	12.564728	18.451535	-4.090963	-6.734372	-18.05511	18255.5894	4.246218	6.729143	14.737703	20.094613	-4.491254	-7.618935	-18.930538	30742.0791	4.278735	6.660237	8.843213	13.481026	-5.108421	-7.328963	-20.151347	20054.2305	3.626826	4.018293	5.284596	8.301281	-2.991969	-4.254409	-12.273187	15707.9785	4.112099	4.726973	7.831776	10.962301	-3.271666	-4.795187	-10.201768	12657.9585	3.892609	3.756303	6.316123	8.649709	-2.619232	-3.741913	-8.672364	4507.8479	2.564952	1.738874	5.011458	7.525723	-1.007162	-1.739166	-3.84178	4417.1604	2.49956	1.612479	3.998643	6.078643	-0.921447	-1.448299	-3.535729	20899.8989	4.534828	7.002927	13.346384	17.683192	-4.784119	-7.378631	-14.347134	18538.251	4.372579	6.203024	11.380773	14.663342	-4.112915	-6.365457	-12.539143
5	13190.5258	3.139281	2.743704	3.603623	8.335304	-1.80755	-2.781656	-9.959871	32443.2602	5.922316	7.24447	9.763977	16.002759	-4.745009	-7.249021	-24.67804	6711.5147	2.63974	1.629937	2.504255	6.613255	-1.08723	-1.905436	-8.148679	6678.3501	2.597738	1.632618	2.652014	6.183993	-1.084977	-1.97542	-8.021718	1834.4371	1.833224	0.508089	1.088213	4.466086	-0.338793	-0.811356	-4.817046	1876.2925	1.814278	0.526278	1.099581	4.718296	-0.327742	-0.836435	-4.320091	9071.9917	2.914994	2.254757	3.504089	7.418219	-1.53883	-2.666818	-11.5001	9448.2675	2.910567	2.392192	3.77027	8.39917	-1.643711	-2.897266	-10.378992	16851.4736	2.894174	3.448828	4.311253	9.650715	-2.491672	-3.684153	-11.896759	10029.9609	2.350955	2.077944	2.620932	6.327863	-1.353537	-2.129384	-7.154471	7365.6739	2.616404	1.724666	2.504155	5.339715	-1.154256	-1.761564	-5.248963	5992.0412	2.51442	1.400917	2.055723	4.37196	-0.93172	-1.450329	-4.328004	2523.6528	1.929713	0.699229	1.245044	3.280606	-0.407293	-0.781874	-3.20454	2578.1294	1.938654	0.694089	1.178812	3.426164	-0.393887	-0.693244	-3.109719	9917.9189	2.862339	2.370671	3.506747	6.64231	-1.672505	-2.658821	-7.0897	8914.2002	2.80908	2.110775	3.11068	5.728957	-1.459713	-2.201871	-6.398889
4	15803.7851	3.500589	3.375378	4.549901	8.983869	-2.27867	-3.915519	-11.937122	29541.8398	3.865898	8.606988	13.787756	20.284235	-10.984647	-43.753639	-103.965622	13272.6967	3.762166	4.236259	7.629373	11.029859	-2.86014	-4.618819	-13.789238	13032.9028	3.663526	4.240365	8.175016	13.549453	-2.840234	-4.547981	-13.924736	3504.0578	2.455864	1.42831	4.028577	6.982376	-0.850576	-1.629418	-5.646212	3217.3703	2.282509	1.271038	3.340835	5.817037	-0.737572	-1.468858	-5.724574	17366.1905	4.08523	6.134085	12.41374	17.434183	-3.985636	-6.729065	-17.261509	18115.0205	4.06681	6.704525	14.77985	19.773334	-4.370143	-7.553769	-21.627009	30783.0752	4.081516	6.734237	8.910651	14.744029	-5.254974	-7.367411	-21.590894	20121.2207	3.475492	4.045684	5.471696	8.68186	-3.090397	-4.432122	-12.745961	15469.4018	3.947079	4.663885	7.776295	10.699022	-3.195902	-4.707033	-11.173191	12476.3984	3.75189	3.702452	6.105374	9.214525	-2.521001	-3.697841	-7.568677	4386.3655	2.47297	1.700078	4.860368	7.582863	-0.994203	-1.716005	-4.006492	4312.5913	2.422555	1.566753	3.910159	6.309279	-0.893841	-1.486349	-3.746882	20664.063	4.347666	6.933951	13.204469	16.716431	-4.675211	-7.464786	-16.511583	18378.394	4.215725	6.140109	11.200258	14.870893	-4.010406	-6.422811	-12.38015
5	16342.6787	3.497127	3.393961	4.303557	8.71373	-2.173565	-3.373084	-11.741132	38268.0747	6.157833	8.455788	10.947585	18.461315	-5.525025	-16.433549	-59.166087	6520.347	2.689893	1.552825	2.482971	6.718461	-1.057537	-1.850578	-8.556068	6424.6221	2.61455	1.566129	2.592859	6.983259	-1.044134	-1.866587	-7.887472	2030.8525	1.950215	0.535799	1.051997	3.85227	-0.359286	-0.853735	-4.251998	1996.856	1.900645	0.546661	1.130536	3.540145	-0.343101	-0.774758	-4.761654	8963.7051	2.989904	2.154263	3.439316	7.464066	-1.528994	-2.530065	-9.037892	9361.8873	2.98625	2.301979	3.649608	7.6731	-1.612874	-2.716822	-11.034248	21470.0742	3.313402	4.417913	5.521036	11.082856	-3.163896	-4.652395	-18.078055	12823.375	2.648502	2.622814	3.224828	6.612826	-1.779089	-2.711949	-9.389733	7205.8833	2.687906	1.654162	2.469718	5.40152	-1.109735	-1.642585	-5.634743	5836.3589	2.564228	1.324584	1.968871	4.110023	-0.910696	-1.426008	-4.087423	2685.1223	2.03532	0.708168	1.365186	3.652104	-0.430872	-0.754068	-2.759974	2705.7552	2.030118	0.703332	1.241783	3.165923	-0.414309	-0.708056	-3.358202	9898.1367	2.951763	2.28014	3.491255	6.087146	-1.652117	-2.437892	-6.492106	8903.2504	2.907423	2.041402	3.037082	5.453722	-1.451056	-2.163901	-6.076439
4	17629.1343	3.387025	5.12657	8.475845	13.455887	-2.516742	-3.682898	-12.61777	29287.1904	3.554597	8.437224	13.502791	21.35618	-6.206337	-9.167912	-24.370656	12268.0528	3.732793	3.884028	7.013013	10.909154	-2.690482	-4.183106	-12.13825	12061.7192	3.633182	3.920937	7.419573	11.332983	-2.662517	-4.148495	-12.450423	3351.305	2.411004	1.352712	3.694127	6.636786	-0.816171	-1.556883	-4.81289	3062.0596	2.243872	1.194295	3.130708	6.237289	-0.737567	-1.366404	-5.486455	16246.4526	4.047617	5.719113	11.381442	17.074423	-3.817678	-6.009613	-18.335136	17054.0615	4.043082	6.236077	13.470769	19.161746	-4.148845	-6.846039	-17.606882	31279.1622	3.892169	6.871921	9.166239	14.530804	-5.364027	-7.605765	-21.749251	20381.3359	3.325339	4.134112	5.438362	8.562044	-3.178556	-4.576327	-12.971152	14325.9907	3.948412	4.288828	7.162061	9.835272	-3.007543	-4.290889	-11.216244	11549.4473	3.733903	3.412628	5.635219	8.478729	-2.40393	-3.433187	-7.488647	4174.0838	2.435729	1.594658	4.635237	6.748577	-0.948226	-1.685977	-4.20149	4067.7173	2.372402	1.469507	3.691162	5.945204	-0.866563	-1.382483	-3.490856	19470.4946	4.344529	6.466892	12.145662	15.697405	-4.452488	-7.002898	-13.60104	17203.1723	4.188027	5.745461	10.454917	13.729271	-3.840904	-5.861498	-12.290371
5	16771.5644	3.548923	3.401223	4.562858	9.807616	-2.195225	-3.352926	-12.522566	10389.9756	3.286488	2.444781	3.332079	6.82171	-9.118162	-39.022724	-62.935339	6157.9372	2.683609	1.520902	2.397027	5.711873	-0.996978	-1.853947	-7.059248	6136.1831	2.63328	1.535516	2.513143	6.047485	-0.995251	-1.749984	-7.426706	2011.0512	1.962789	0.577988	1.105868	3.846356	-0.353014	-0.832522	-4.191381	1980.8286	1.928267	0.555889	1.082723	4.537882	-0.330563	-0.80029	-4.28951	8485.0757	2.978317	2.124208	3.331315	7.344607	-1.436855	-2.412014	-8.786026	8897.0118	2.973298	2.251234	3.740937	7.965852	-1.541697	-2.719912	-9.661061	24068.4043	3.525328	4.956967	6.150343	10.987769	-3.54972	-5.3807	-19.078535	14491.1626	2.800645	2.945183	3.62236	7.877937	-2.032948	-3.107938	-10.906158	6876.3532	2.70563	1.628544	2.394557	4.532991	-1.075276	-1.69367	-5.085475	5565.0054	2.587429	1.301902	1.945053	4.118146	-0.877002	-1.337733	-4.392983	2634.4092	2.052158	0.734011	1.324785	3.261746	-0.415155	-0.749282	-2.895043	2655.91	2.047194	0.712787	1.216984	2.935188	-0.391656	-0.679597	-2.856382	9479.5703	2.97088	2.258061	3.458051	6.434302	-1.593004	-2.380672	-6.389946	8566.3745	2.930621	2.024513	3.03168	5.149475	-1.398193	-2.158057	-6.750451
4	17125.6479	3.300708	4.013017	5.616249	11.910607	-2.581932	-3.781103	-13.164094	30194.5362	3.421993	8.867451	14.107196	21.122789	-6.630956	-9.607778	-26.206662	11346.4961	3.789078	3.569927	6.493261	10.593866	-2.440759	-4.085896	-11.966842	11151.4687	3.676896	3.585631	6.88778	10.747896	-2.423945	-3.855521	-12.032356	3222.8973	2.436591	1.300472	3.582849	6.049653	-0.785363	-1.490581	-5.191756	2926.008	2.274057	1.157166	2.963063	5.278565	-0.683542	-1.331392	-5.228334	15265.1865	4.138223	5.306682	10.692931	16.545439	-3.503329	-6.017452	-16.468955	15944.7246	4.119887	5.75636	12.686022	18.231213	-3.827196	-6.349315	-14.208028	32263.7627	3.897649	7.186936	9.649691	15.325414	-5.576963	-7.946271	-23.677013	21152.8359	3.340388	4.310051	5.762083	9.682599	-3.380892	-4.775269	-13.64319	13289.437	4.016931	3.92294	6.580491	9.301503	-2.742051	-3.955275	-8.616101	10701.8489	3.807855	3.140678	5.240683	7.836557	-2.191952	-3.105879	-7.168919	3994.0135	2.483596	1.523636	4.294239	6.232874	-0.901746	-1.536161	-3.334007	3878.2114	2.409278	1.392441	3.392634	5.010643	-0.815369	-1.330743	-3.892884	18198.2315	4.430949	5.975298	11.491701	14.260131	-4.127799	-6.474795	-13.55613	16165.8657	4.288257	5.340333	9.766306	12.090458	-3.565432	-5.496736	-10.938388
5	15044.0469	3.382011	2.933169	3.876005	8.587448	-2.042775	-3.408844	-12.2043	21228.706	5.850832	11.179814	16.763967	35.800131	-11.930917	-61.647259	-140.150224	6083.4677	2.769465	1.493885	2.46939	6.23312	-1.005768	-1.779713	-7.607945	6026.2657	2.682749	1.50345	2.378912	5.641521	-0.995475	-1.76252	-8.013579	2021.6448	1.981801	0.569142	1.078614	3.551026	-0.359025	-0.803933	-4.717608	1972.3281	1.941783	0.562036	1.081595	3.742738	-0.342512	-0.781371	-4.968758	8387.1026	3.034463	2.092084	3.281033	8.109198	-1.43993	-2.531399	-9.77181	8712.4419	3.021447	2.228163	3.607754	7.513815	-1.536053	-2.619926	-9.222957	24799.9218	3.579133	5.082768	6.397752	12.465148	-3.652921	-5.337828	-18.088801	14975.2695	2.844817	3.032906	3.76036	8.120396	-2.126002	-3.139478	-10.819726	6766.636	2.760992	1.595875	2.381735	4.777863	-1.067217	-1.630219	-4.632295	5478.9363	2.641543	1.27227	1.9286	4.014248	-0.873104	-1.36553	-4.464256	2603.8271	2.065265	0.727034	1.295451	3.177123	-0.421371	-0.737918	-2.928595	2593.4272	2.045975	0.704276	1.260509	3.376921	-0.398053	-0.686397	-3.132813	9347.8418	3.02279	2.226098	3.37786	5.964455	-1.581368	-2.420653	-7.150634	8439.729	2.98061	1.98771	2.917725	5.342173	-1.389116	-2.078142	-5.938347
4	17981.0737	3.422389	3.62905	5.103515	9.912549	-2.655506	-3.752388	-14.00236	30141.0547	3.357827	8.621382	13.971569	22.313337	-6.721629	-10.286968	-27.869868	11222.7863	3.840981	3.485721	6.357028	10.41891	-2.415158	-3.775068	-10.822545	11031.5791	3.711454	3.521276	6.786689	9.923582	-2.401746	-3.852517	-11.053143	3193.5926	2.404692	1.277394	3.557934	6.587883	-0.791127	-1.554914	-5.711034	2890.1452	2.258171	1.108897	2.972336	6.144654	-0.678105	-1.267835	-5.487153	15119.8951	4.158765	5.191265	10.430898	14.778384	-3.501304	-5.846157	-14.241797	15771.9463	4.154158	5.678081	12.189031	16.34833	-3.81596	-6.452224	-17.681095	32197.874	3.892675	7.209868	9.685991	16.331154	-5.572361	-7.909903	-23.379175	21196.9511	3.343739	4.328992	5.78214	10.039127	-3.367911	-4.814573	-14.513693	13128.9258	4.045681	3.867345	6.477615	8.715715	-2.724536	-3.975186	-8.271933	10628.6099	3.857544	3.080239	5.11863	8.029396	-2.172742	-3.12975	-6.941361	3930.0996	2.458008	1.49454	4.231015	6.828646	-0.894249	-1.567595	-3.80918	3825.6485	2.398775	1.35558	3.297007	5.141338	-0.802105	-1.307464	-3.496649	17989.5771	4.469296	5.884864	11.21251	14.427484	-4.11451	-6.472516	-12.160931	16045.4922	4.314296	5.24171	9.448807	12.183883	-3.544844	-5.451709	-10.834038
